Series_reference,Period,Data_value,Suppressed,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3
66,2017.09,73075.8709314224,0,1,6,0,1,2,7,1
54,2020.09,73075.8709314224,0,1,6,0,1,2,16,1
62,2011.12,73075.8709314224,0,1,6,0,1,2,18,1
25,2011.12,73075.8709314224,0,1,6,0,0,2,24,2
40,2014.03,73075.8709314224,0,1,6,0,1,2,21,1
28,2018.12,73075.8709314224,0,1,6,0,0,2,25,1
57,2015.06,73075.8709314224,0,1,6,0,1,2,34,2
48,2016.06,73075.8709314224,0,1,6,0,1,2,12,1
17,2014.06,73075.8709314224,0,1,6,0,0,2,32,2
18,2017.12,73075.8709314224,0,1,6,0,0,2,15,1
10,2016.12,73075.8709314224,0,1,6,0,0,2,36,1
38,2019.12,73075.8709314224,0,1,6,0,0,2,31,1
42,2014.03,73075.8709314224,0,1,6,0,1,2,5,1
21,2012.12,73075.8709314224,0,1,6,0,0,2,11,2
15,2019.03,73075.8709314224,0,1,6,0,0,2,0,2
2,2020.06,73075.8709314224,0,1,6,0,0,2,19,1
10,2018.03,73075.8709314224,0,1,6,0,0,2,36,1
41,2017.12,73075.8709314224,0,1,6,0,1,2,21,2
71,2015.03,73075.8709314224,0,1,6,0,1,2,28,2
2,2014.03,73075.8709314224,0,1,6,0,0,2,19,1
53,2015.03,73075.8709314224,0,1,6,0,1,2,29,2
19,2014.06,73075.8709314224,0,1,6,0,0,2,15,2
41,2019.03,73075.8709314224,0,1,6,0,1,2,21,2
0,2014.03,73075.8709314224,0,1,6,0,0,2,2,1
7,2014.03,73075.8709314224,0,1,6,0,0,2,10,2
27,2014.09,73075.8709314224,0,1,6,0,0,2,1,2
30,2016.09,73075.8709314224,0,1,6,0,0,2,9,1
36,2020.06,73075.8709314224,0,1,6,0,0,2,23,1
68,2012.09,73075.8709314224,0,1,6,0,1,2,22,1
68,2012.06,73075.8709314224,0,1,6,0,1,2,22,1
65,2019.06,73075.8709314224,0,1,6,0,1,2,35,2
40,2013.06,73075.8709314224,0,1,6,0,1,2,21,1
62,2017.03,73075.8709314224,0,1,6,0,1,2,18,1
43,2013.12,73075.8709314224,0,1,6,0,1,2,5,2
21,2019.06,73075.8709314224,0,1,6,0,0,2,11,2
56,2017.03,73075.8709314224,0,1,6,0,1,2,34,1
22,2020.09,73075.8709314224,0,1,6,0,0,2,26,1
12,2018.06,73075.8709314224,0,1,6,0,0,2,27,1
59,2012.06,73075.8709314224,0,1,6,0,1,2,30,2
45,2018.03,73075.8709314224,0,1,6,0,1,2,33,2
8,2017.03,73075.8709314224,0,1,6,0,0,2,8,1
13,2013.06,73075.8709314224,0,1,6,0,0,2,27,2
34,2016.12,73075.8709314224,0,1,6,0,0,2,4,1
26,2011.09,73075.8709314224,0,1,6,0,0,2,1,1
68,2014.06,73075.8709314224,0,1,6,0,1,2,22,1
45,2017.12,73075.8709314224,0,1,6,0,1,2,33,2
45,2018.12,73075.8709314224,0,1,6,0,1,2,33,2
53,2012.03,73075.8709314224,0,1,6,0,1,2,29,2
9,2012.09,73075.8709314224,0,1,6,0,0,2,8,2
69,2014.09,73075.8709314224,0,1,6,0,1,2,22,2
33,2017.09,73075.8709314224,0,1,6,0,0,2,14,2
41,2020.06,73075.8709314224,0,1,6,0,1,2,21,2
14,2012.06,73075.8709314224,0,1,6,0,0,2,0,1
61,2013.09,73075.8709314224,0,1,6,0,1,2,20,2
58,2012.03,73075.8709314224,0,1,6,0,1,2,30,1
31,2015.12,73075.8709314224,0,1,6,0,0,2,9,2
65,2011.12,73075.8709314224,0,1,6,0,1,2,35,2
24,2016.09,73075.8709314224,0,1,6,0,0,2,24,1
45,2015.12,73075.8709314224,0,1,6,0,1,2,33,2
54,2020.03,73075.8709314224,0,1,6,0,1,2,16,1
25,2019.09,73075.8709314224,0,1,6,0,0,2,24,2
28,2011.06,73075.8709314224,0,1,6,0,0,2,25,1
64,2020.03,73075.8709314224,0,1,6,0,1,2,35,1
25,2016.09,73075.8709314224,0,1,6,0,0,2,24,2
43,2011.12,73075.8709314224,0,1,6,0,1,2,5,2
3,2020.06,73075.8709314224,0,1,6,0,0,2,19,2
67,2017.12,73075.8709314224,0,1,6,0,1,2,7,2
14,2019.12,73075.8709314224,0,1,6,0,0,2,0,1
37,2018.03,73075.8709314224,0,1,6,0,0,2,23,2
18,2011.09,73075.8709314224,0,1,6,0,0,2,15,1
31,2012.03,73075.8709314224,0,1,6,0,0,2,9,2
22,2020.12,73075.8709314224,0,1,6,0,0,2,26,1
12,2016.03,73075.8709314224,0,1,6,0,0,2,27,1
14,2014.09,73075.8709314224,0,1,6,0,0,2,0,1
29,2013.12,73075.8709314224,0,1,6,0,0,2,25,2
28,2018.03,73075.8709314224,0,1,6,0,0,2,25,1
13,2012.09,73075.8709314224,0,1,6,0,0,2,27,2
16,2013.09,73075.8709314224,0,1,6,0,0,2,32,1
62,2018.12,73075.8709314224,0,1,6,0,1,2,18,1
42,2017.12,73075.8709314224,0,1,6,0,1,2,5,1
25,2020.09,73075.8709314224,0,1,6,0,0,2,24,2
49,2016.06,73075.8709314224,0,1,6,0,1,2,12,2
29,2016.03,73075.8709314224,0,1,6,0,0,2,25,2
68,2013.09,73075.8709314224,0,1,6,0,1,2,22,1
2,2020.12,73075.8709314224,0,1,6,0,0,2,19,1
18,2020.12,73075.8709314224,0,1,6,0,0,2,15,1
67,2013.03,73075.8709314224,0,1,6,0,1,2,7,2
50,2017.06,73075.8709314224,0,1,6,0,1,2,13,1
27,2018.06,73075.8709314224,0,1,6,0,0,2,1,2
46,2015.06,73075.8709314224,0,1,6,0,1,2,6,1
21,2014.03,73075.8709314224,0,1,6,0,0,2,11,2
3,2011.12,73075.8709314224,0,1,6,0,0,2,19,2
16,2019.06,73075.8709314224,0,1,6,0,0,2,32,1
66,2015.03,73075.8709314224,0,1,6,0,1,2,7,1
65,2014.12,73075.8709314224,0,1,6,0,1,2,35,2
71,2013.06,73075.8709314224,0,1,6,0,1,2,28,2
16,2014.03,73075.8709314224,0,1,6,0,0,2,32,1
9,2015.12,73075.8709314224,0,1,6,0,0,2,8,2
6,2019.12,73075.8709314224,0,1,6,0,0,2,10,1
1,2013.03,73075.8709314224,0,1,6,0,0,2,2,2
25,2015.06,73075.8709314224,0,1,6,0,0,2,24,2
22,2015.12,73075.8709314224,0,1,6,0,0,2,26,1
19,2019.06,73075.8709314224,0,1,6,0,0,2,15,2
31,2013.12,73075.8709314224,0,1,6,0,0,2,9,2
28,2019.12,73075.8709314224,0,1,6,0,0,2,25,1
0,2012.06,73075.8709314224,0,1,6,0,0,2,2,1
40,2020.03,73075.8709314224,0,1,6,0,1,2,21,1
59,2013.12,73075.8709314224,0,1,6,0,1,2,30,2
27,2017.06,73075.8709314224,0,1,6,0,0,2,1,2
21,2015.12,73075.8709314224,0,1,6,0,0,2,11,2
17,2015.12,73075.8709314224,0,1,6,0,0,2,32,2
43,2020.12,73075.8709314224,0,1,6,0,1,2,5,2
60,2014.06,73075.8709314224,0,1,6,0,1,2,20,1
60,2016.09,73075.8709314224,0,1,6,0,1,2,20,1
56,2014.09,73075.8709314224,0,1,6,0,1,2,34,1
29,2015.09,73075.8709314224,0,1,6,0,0,2,25,2
14,2018.06,73075.8709314224,0,1,6,0,0,2,0,1
1,2014.03,73075.8709314224,0,1,6,0,0,2,2,2
21,2019.12,73075.8709314224,0,1,6,0,0,2,11,2
50,2019.06,73075.8709314224,0,1,6,0,1,2,13,1
46,2018.09,73075.8709314224,0,1,6,0,1,2,6,1
21,2014.12,73075.8709314224,0,1,6,0,0,2,11,2
28,2017.03,73075.8709314224,0,1,6,0,0,2,25,1
29,2020.03,73075.8709314224,0,1,6,0,0,2,25,2
48,2019.12,73075.8709314224,0,1,6,0,1,2,12,1
24,2020.03,73075.8709314224,0,1,6,0,0,2,24,1
10,2013.09,73075.8709314224,0,1,6,0,0,2,36,1
60,2018.06,73075.8709314224,0,1,6,0,1,2,20,1
0,2016.03,73075.8709314224,0,1,6,0,0,2,2,1
17,2016.09,73075.8709314224,0,1,6,0,0,2,32,2
0,2020.03,73075.8709314224,0,1,6,0,0,2,2,1
68,2019.06,73075.8709314224,0,1,6,0,1,2,22,1
13,2015.09,73075.8709314224,0,1,6,0,0,2,27,2
62,2020.09,73075.8709314224,0,1,6,0,1,2,18,1
23,2017.03,73075.8709314224,0,1,6,0,0,2,26,2
47,2013.06,73075.8709314224,0,1,6,0,1,2,6,2
48,2015.12,73075.8709314224,0,1,6,0,1,2,12,1
13,2018.12,73075.8709314224,0,1,6,0,0,2,27,2
43,2018.06,73075.8709314224,0,1,6,0,1,2,5,2
71,2013.03,73075.8709314224,0,1,6,0,1,2,28,2
6,2014.03,73075.8709314224,0,1,6,0,0,2,10,1
20,2012.06,73075.8709314224,0,1,6,0,0,2,11,1
36,2012.09,73075.8709314224,0,1,6,0,0,2,23,1
3,2020.09,73075.8709314224,0,1,6,0,0,2,19,2
43,2013.09,73075.8709314224,0,1,6,0,1,2,5,2
16,2011.09,73075.8709314224,0,1,6,0,0,2,32,1
69,2019.09,73075.8709314224,0,1,6,0,1,2,22,2
34,2016.06,73075.8709314224,0,1,6,0,0,2,4,1
14,2017.03,73075.8709314224,0,1,6,0,0,2,0,1
45,2012.03,73075.8709314224,0,1,6,0,1,2,33,2
46,2016.12,73075.8709314224,0,1,6,0,1,2,6,1
52,2020.09,73075.8709314224,0,1,6,0,1,2,29,1
3,2013.12,73075.8709314224,0,1,6,0,0,2,19,2
74,2013.06,73075.8709314224,0,0,0,0,2,1,3,0
51,2015.09,73075.8709314224,0,1,6,0,1,2,13,2
25,2012.09,73075.8709314224,0,1,6,0,0,2,24,2
74,2012.09,73075.8709314224,0,0,0,0,2,1,3,0
4,2019.12,73075.8709314224,0,1,6,0,0,2,17,1
29,2013.06,73075.8709314224,0,1,6,0,0,2,25,2
25,2015.09,73075.8709314224,0,1,6,0,0,2,24,2
17,2020.06,73075.8709314224,0,1,6,0,0,2,32,2
15,2016.09,73075.8709314224,0,1,6,0,0,2,0,2
4,2017.06,73075.8709314224,0,1,6,0,0,2,17,1
7,2018.06,73075.8709314224,0,1,6,0,0,2,10,2
67,2016.03,73075.8709314224,0,1,6,0,1,2,7,2
27,2013.03,73075.8709314224,0,1,6,0,0,2,1,2
68,2017.09,73075.8709314224,0,1,6,0,1,2,22,1
69,2019.12,73075.8709314224,0,1,6,0,1,2,22,2
27,2015.06,73075.8709314224,0,1,6,0,0,2,1,2
64,2018.06,73075.8709314224,0,1,6,0,1,2,35,1
56,2016.09,73075.8709314224,0,1,6,0,1,2,34,1
31,2019.12,73075.8709314224,0,1,6,0,0,2,9,2
0,2015.06,73075.8709314224,0,1,6,0,0,2,2,1
74,2014.03,73075.8709314224,0,0,0,0,2,1,3,0
14,2011.06,73075.8709314224,0,1,6,0,0,2,0,1
16,2019.12,73075.8709314224,0,1,6,0,0,2,32,1
65,2017.12,73075.8709314224,0,1,6,0,1,2,35,2
66,2015.12,73075.8709314224,0,1,6,0,1,2,7,1
38,2016.12,73075.8709314224,0,1,6,0,0,2,31,1
24,2017.03,73075.8709314224,0,1,6,0,0,2,24,1
59,2018.12,73075.8709314224,0,1,6,0,1,2,30,2
20,2015.09,73075.8709314224,0,1,6,0,0,2,11,1
5,2018.12,73075.8709314224,0,1,6,0,0,2,17,2
53,2013.03,73075.8709314224,0,1,6,0,1,2,29,2
46,2012.09,73075.8709314224,0,1,6,0,1,2,6,1
63,2018.06,73075.8709314224,0,1,6,0,1,2,18,2
71,2020.03,73075.8709314224,0,1,6,0,1,2,28,2
58,2015.03,73075.8709314224,0,1,6,0,1,2,30,1
53,2015.12,73075.8709314224,0,1,6,0,1,2,29,2
43,2015.06,73075.8709314224,0,1,6,0,1,2,5,2
26,2019.03,73075.8709314224,0,1,6,0,0,2,1,1
12,2011.09,73075.8709314224,0,1,6,0,0,2,27,1
24,2015.12,73075.8709314224,0,1,6,0,0,2,24,1
74,2013.03,73075.8709314224,0,0,0,0,2,1,3,0
16,2015.03,73075.8709314224,0,1,6,0,0,2,32,1
67,2016.12,73075.8709314224,0,1,6,0,1,2,7,2
31,2013.09,73075.8709314224,0,1,6,0,0,2,9,2
29,2018.03,73075.8709314224,0,1,6,0,0,2,25,2
36,2014.03,73075.8709314224,0,1,6,0,0,2,23,1
65,2020.03,73075.8709314224,0,1,6,0,1,2,35,2
39,2012.12,73075.8709314224,0,1,6,0,0,2,31,2
70,2020.09,73075.8709314224,0,1,6,0,1,2,28,1
33,2014.09,73075.8709314224,0,1,6,0,0,2,14,2
69,2017.09,73075.8709314224,0,1,6,0,1,2,22,2
41,2012.06,73075.8709314224,0,1,6,0,1,2,21,2
4,2012.06,73075.8709314224,0,1,6,0,0,2,17,1
43,2018.03,73075.8709314224,0,1,6,0,1,2,5,2
24,2016.06,73075.8709314224,0,1,6,0,0,2,24,1
70,2019.06,73075.8709314224,0,1,6,0,1,2,28,1
22,2016.03,73075.8709314224,0,1,6,0,0,2,26,1
49,2013.06,73075.8709314224,0,1,6,0,1,2,12,2
48,2014.06,73075.8709314224,0,1,6,0,1,2,12,1
56,2015.06,73075.8709314224,0,1,6,0,1,2,34,1
2,2016.06,73075.8709314224,0,1,6,0,0,2,19,1
68,2018.12,73075.8709314224,0,1,6,0,1,2,22,1
65,2016.12,73075.8709314224,0,1,6,0,1,2,35,2
6,2016.03,73075.8709314224,0,1,6,0,0,2,10,1
2,2017.09,73075.8709314224,0,1,6,0,0,2,19,1
37,2011.12,73075.8709314224,0,1,6,0,0,2,23,2
37,2011.06,73075.8709314224,0,1,6,0,0,2,23,2
42,2013.12,73075.8709314224,0,1,6,0,1,2,5,1
15,2011.09,73075.8709314224,0,1,6,0,0,2,0,2
16,2012.03,73075.8709314224,0,1,6,0,0,2,32,1
43,2016.03,73075.8709314224,0,1,6,0,1,2,5,2
53,2019.12,73075.8709314224,0,1,6,0,1,2,29,2
56,2015.03,73075.8709314224,0,1,6,0,1,2,34,1
10,2014.09,73075.8709314224,0,1,6,0,0,2,36,1
29,2017.03,73075.8709314224,0,1,6,0,0,2,25,2
57,2019.06,73075.8709314224,0,1,6,0,1,2,34,2
43,2012.09,73075.8709314224,0,1,6,0,1,2,5,2
52,2018.06,73075.8709314224,0,1,6,0,1,2,29,1
69,2012.12,73075.8709314224,0,1,6,0,1,2,22,2
11,2017.03,73075.8709314224,0,1,6,0,0,2,36,2
59,2011.06,73075.8709314224,0,1,6,0,1,2,30,2
34,2011.09,73075.8709314224,0,1,6,0,0,2,4,1
52,2016.09,73075.8709314224,0,1,6,0,1,2,29,1
22,2016.12,73075.8709314224,0,1,6,0,0,2,26,1
70,2019.12,73075.8709314224,0,1,6,0,1,2,28,1
15,2020.12,73075.8709314224,0,1,6,0,0,2,0,2
61,2014.12,73075.8709314224,0,1,6,0,1,2,20,2
67,2015.06,73075.8709314224,0,1,6,0,1,2,7,2
45,2019.06,73075.8709314224,0,1,6,0,1,2,33,2
6,2018.06,73075.8709314224,0,1,6,0,0,2,10,1
41,2020.03,73075.8709314224,0,1,6,0,1,2,21,2
36,2019.12,73075.8709314224,0,1,6,0,0,2,23,1
56,2014.12,73075.8709314224,0,1,6,0,1,2,34,1
50,2016.03,73075.8709314224,0,1,6,0,1,2,13,1
64,2017.06,73075.8709314224,0,1,6,0,1,2,35,1
46,2013.06,73075.8709314224,0,1,6,0,1,2,6,1
16,2015.06,73075.8709314224,0,1,6,0,0,2,32,1
61,2012.12,73075.8709314224,0,1,6,0,1,2,20,2
66,2017.06,73075.8709314224,0,1,6,0,1,2,7,1
68,2019.09,73075.8709314224,0,1,6,0,1,2,22,1
50,2013.09,73075.8709314224,0,1,6,0,1,2,13,1
12,2016.06,73075.8709314224,0,1,6,0,0,2,27,1
47,2013.12,73075.8709314224,0,1,6,0,1,2,6,2
44,2015.12,73075.8709314224,0,1,6,0,1,2,33,1
3,2018.09,73075.8709314224,0,1,6,0,0,2,19,2
39,2014.09,73075.8709314224,0,1,6,0,0,2,31,2
50,2020.06,73075.8709314224,0,1,6,0,1,2,13,1
35,2012.06,73075.8709314224,0,1,6,0,0,2,4,2
62,2019.06,73075.8709314224,0,1,6,0,1,2,18,1
71,2014.06,73075.8709314224,0,1,6,0,1,2,28,2
16,2020.03,73075.8709314224,0,1,6,0,0,2,32,1
46,2011.06,73075.8709314224,0,1,6,0,1,2,6,1
64,2015.03,73075.8709314224,0,1,6,0,1,2,35,1
4,2018.12,73075.8709314224,0,1,6,0,0,2,17,1
29,2015.06,73075.8709314224,0,1,6,0,0,2,25,2
15,2017.03,73075.8709314224,0,1,6,0,0,2,0,2
56,2013.03,73075.8709314224,0,1,6,0,1,2,34,1
49,2016.03,73075.8709314224,0,1,6,0,1,2,12,2
5,2011.12,73075.8709314224,0,1,6,0,0,2,17,2
59,2017.12,73075.8709314224,0,1,6,0,1,2,30,2
7,2016.06,73075.8709314224,0,1,6,0,0,2,10,2
19,2017.09,73075.8709314224,0,1,6,0,0,2,15,2
10,2013.12,73075.8709314224,0,1,6,0,0,2,36,1
3,2012.09,73075.8709314224,0,1,6,0,0,2,19,2
5,2013.03,73075.8709314224,0,1,6,0,0,2,17,2
21,2015.06,73075.8709314224,0,1,6,0,0,2,11,2
58,2019.06,73075.8709314224,0,1,6,0,1,2,30,1
36,2020.03,73075.8709314224,0,1,6,0,0,2,23,1
44,2015.09,73075.8709314224,0,1,6,0,1,2,33,1
43,2015.12,73075.8709314224,0,1,6,0,1,2,5,2
43,2018.12,73075.8709314224,0,1,6,0,1,2,5,2
70,2018.12,73075.8709314224,0,1,6,0,1,2,28,1
29,2016.12,73075.8709314224,0,1,6,0,0,2,25,2
42,2017.03,73075.8709314224,0,1,6,0,1,2,5,1
62,2014.12,73075.8709314224,0,1,6,0,1,2,18,1
45,2012.06,73075.8709314224,0,1,6,0,1,2,33,2
21,2020.03,73075.8709314224,0,1,6,0,0,2,11,2
40,2018.09,73075.8709314224,0,1,6,0,1,2,21,1
58,2012.09,73075.8709314224,0,1,6,0,1,2,30,1
16,2015.09,73075.8709314224,0,1,6,0,0,2,32,1
0,2011.09,73075.8709314224,0,1,6,0,0,2,2,1
55,2015.03,73075.8709314224,0,1,6,0,1,2,16,2
17,2020.03,73075.8709314224,0,1,6,0,0,2,32,2
41,2020.09,73075.8709314224,0,1,6,0,1,2,21,2
33,2012.06,73075.8709314224,0,1,6,0,0,2,14,2
69,2015.09,73075.8709314224,0,1,6,0,1,2,22,2
63,2019.06,73075.8709314224,0,1,6,0,1,2,18,2
38,2020.12,73075.8709314224,0,1,6,0,0,2,31,1
47,2016.06,73075.8709314224,0,1,6,0,1,2,6,2
29,2012.09,73075.8709314224,0,1,6,0,0,2,25,2
70,2015.03,73075.8709314224,0,1,6,0,1,2,28,1
41,2019.06,73075.8709314224,0,1,6,0,1,2,21,2
51,2013.09,73075.8709314224,0,1,6,0,1,2,13,2
17,2011.06,73075.8709314224,0,1,6,0,0,2,32,2
17,2016.06,73075.8709314224,0,1,6,0,0,2,32,2
32,2013.09,73075.8709314224,0,1,6,0,0,2,14,1
8,2012.09,73075.8709314224,0,1,6,0,0,2,8,1
16,2017.06,73075.8709314224,0,1,6,0,0,2,32,1
36,2018.12,73075.8709314224,0,1,6,0,0,2,23,1
37,2020.06,73075.8709314224,0,1,6,0,0,2,23,2
18,2013.03,73075.8709314224,0,1,6,0,0,2,15,1
32,2019.12,73075.8709314224,0,1,6,0,0,2,14,1
45,2014.09,73075.8709314224,0,1,6,0,1,2,33,2
24,2020.06,73075.8709314224,0,1,6,0,0,2,24,1
68,2017.03,73075.8709314224,0,1,6,0,1,2,22,1
33,2016.03,73075.8709314224,0,1,6,0,0,2,14,2
35,2020.03,73075.8709314224,0,1,6,0,0,2,4,2
36,2012.06,73075.8709314224,0,1,6,0,0,2,23,1
57,2014.12,73075.8709314224,0,1,6,0,1,2,34,2
38,2014.12,73075.8709314224,0,1,6,0,0,2,31,1
52,2013.12,73075.8709314224,0,1,6,0,1,2,29,1
39,2013.06,73075.8709314224,0,1,6,0,0,2,31,2
42,2017.09,73075.8709314224,0,1,6,0,1,2,5,1
34,2018.06,73075.8709314224,0,1,6,0,0,2,4,1
71,2011.09,73075.8709314224,0,1,6,0,1,2,28,2
71,2016.06,73075.8709314224,0,1,6,0,1,2,28,2
42,2012.09,73075.8709314224,0,1,6,0,1,2,5,1
26,2020.09,73075.8709314224,0,1,6,0,0,2,1,1
20,2015.03,73075.8709314224,0,1,6,0,0,2,11,1
40,2020.09,73075.8709314224,0,1,6,0,1,2,21,1
66,2018.12,73075.8709314224,0,1,6,0,1,2,7,1
67,2014.06,73075.8709314224,0,1,6,0,1,2,7,2
46,2017.09,73075.8709314224,0,1,6,0,1,2,6,1
44,2012.12,73075.8709314224,0,1,6,0,1,2,33,1
30,2014.09,73075.8709314224,0,1,6,0,0,2,9,1
65,2020.09,73075.8709314224,0,1,6,0,1,2,35,2
27,2012.12,73075.8709314224,0,1,6,0,0,2,1,2
13,2019.09,73075.8709314224,0,1,6,0,0,2,27,2
43,2011.09,73075.8709314224,0,1,6,0,1,2,5,2
70,2012.09,73075.8709314224,0,1,6,0,1,2,28,1
64,2020.06,73075.8709314224,0,1,6,0,1,2,35,1
45,2011.12,73075.8709314224,0,1,6,0,1,2,33,2
49,2014.06,73075.8709314224,0,1,6,0,1,2,12,2
2,2015.09,73075.8709314224,0,1,6,0,0,2,19,1
26,2012.12,73075.8709314224,0,1,6,0,0,2,1,1
14,2015.09,73075.8709314224,0,1,6,0,0,2,0,1
22,2012.09,73075.8709314224,0,1,6,0,0,2,26,1
38,2011.12,73075.8709314224,0,1,6,0,0,2,31,1
48,2013.09,73075.8709314224,0,1,6,0,1,2,12,1
26,2017.06,73075.8709314224,0,1,6,0,0,2,1,1
5,2014.03,73075.8709314224,0,1,6,0,0,2,17,2
10,2011.12,73075.8709314224,0,1,6,0,0,2,36,1
22,2014.06,73075.8709314224,0,1,6,0,0,2,26,1
10,2013.03,73075.8709314224,0,1,6,0,0,2,36,1
69,2020.12,73075.8709314224,0,1,6,0,1,2,22,2
26,2014.12,73075.8709314224,0,1,6,0,0,2,1,1
68,2020.12,73075.8709314224,0,1,6,0,1,2,22,1
38,2012.03,73075.8709314224,0,1,6,0,0,2,31,1
68,2013.06,73075.8709314224,0,1,6,0,1,2,22,1
24,2017.06,73075.8709314224,0,1,6,0,0,2,24,1
40,2013.12,73075.8709314224,0,1,6,0,1,2,21,1
48,2017.03,73075.8709314224,0,1,6,0,1,2,12,1
55,2011.09,73075.8709314224,0,1,6,0,1,2,16,2
20,2017.06,73075.8709314224,0,1,6,0,0,2,11,1
44,2020.03,73075.8709314224,0,1,6,0,1,2,33,1
62,2020.06,73075.8709314224,0,1,6,0,1,2,18,1
12,2019.12,73075.8709314224,0,1,6,0,0,2,27,1
19,2020.12,73075.8709314224,0,1,6,0,0,2,15,2
47,2018.12,73075.8709314224,0,1,6,0,1,2,6,2
5,2012.09,73075.8709314224,0,1,6,0,0,2,17,2
55,2020.09,73075.8709314224,0,1,6,0,1,2,16,2
53,2016.09,73075.8709314224,0,1,6,0,1,2,29,2
58,2015.06,73075.8709314224,0,1,6,0,1,2,30,1
46,2011.12,73075.8709314224,0,1,6,0,1,2,6,1
9,2018.03,73075.8709314224,0,1,6,0,0,2,8,2
59,2020.03,73075.8709314224,0,1,6,0,1,2,30,2
10,2018.06,73075.8709314224,0,1,6,0,0,2,36,1
43,2016.09,73075.8709314224,0,1,6,0,1,2,5,2
10,2011.09,73075.8709314224,0,1,6,0,0,2,36,1
67,2018.03,73075.8709314224,0,1,6,0,1,2,7,2
39,2011.09,73075.8709314224,0,1,6,0,0,2,31,2
29,2019.03,73075.8709314224,0,1,6,0,0,2,25,2
38,2014.09,73075.8709314224,0,1,6,0,0,2,31,1
69,2012.06,73075.8709314224,0,1,6,0,1,2,22,2
51,2020.12,73075.8709314224,0,1,6,0,1,2,13,2
29,2016.09,73075.8709314224,0,1,6,0,0,2,25,2
35,2011.12,73075.8709314224,0,1,6,0,0,2,4,2
65,2019.09,73075.8709314224,0,1,6,0,1,2,35,2
1,2017.09,73075.8709314224,0,1,6,0,0,2,2,2
52,2019.12,73075.8709314224,0,1,6,0,1,2,29,1
30,2013.12,73075.8709314224,0,1,6,0,0,2,9,1
12,2017.06,73075.8709314224,0,1,6,0,0,2,27,1
9,2018.06,73075.8709314224,0,1,6,0,0,2,8,2
57,2014.06,73075.8709314224,0,1,6,0,1,2,34,2
19,2016.12,73075.8709314224,0,1,6,0,0,2,15,2
58,2011.12,73075.8709314224,0,1,6,0,1,2,30,1
20,2014.03,73075.8709314224,0,1,6,0,0,2,11,1
27,2017.03,73075.8709314224,0,1,6,0,0,2,1,2
22,2016.06,73075.8709314224,0,1,6,0,0,2,26,1
8,2017.09,73075.8709314224,0,1,6,0,0,2,8,1
60,2012.03,73075.8709314224,0,1,6,0,1,2,20,1
26,2011.12,73075.8709314224,0,1,6,0,0,2,1,1
32,2018.03,73075.8709314224,0,1,6,0,0,2,14,1
11,2017.12,73075.8709314224,0,1,6,0,0,2,36,2
20,2020.03,73075.8709314224,0,1,6,0,0,2,11,1
59,2015.06,73075.8709314224,0,1,6,0,1,2,30,2
25,2016.06,73075.8709314224,0,1,6,0,0,2,24,2
50,2019.03,73075.8709314224,0,1,6,0,1,2,13,1
5,2012.12,73075.8709314224,0,1,6,0,0,2,17,2
4,2012.09,73075.8709314224,0,1,6,0,0,2,17,1
40,2016.03,73075.8709314224,0,1,6,0,1,2,21,1
62,2019.03,73075.8709314224,0,1,6,0,1,2,18,1
18,2011.06,73075.8709314224,0,1,6,0,0,2,15,1
38,2015.12,73075.8709314224,0,1,6,0,0,2,31,1
28,2020.09,73075.8709314224,0,1,6,0,0,2,25,1
67,2011.06,73075.8709314224,0,1,6,0,1,2,7,2
26,2013.03,73075.8709314224,0,1,6,0,0,2,1,1
40,2017.09,73075.8709314224,0,1,6,0,1,2,21,1
50,2012.09,73075.8709314224,0,1,6,0,1,2,13,1
57,2018.12,73075.8709314224,0,1,6,0,1,2,34,2
0,2019.12,73075.8709314224,0,1,6,0,0,2,2,1
19,2019.12,73075.8709314224,0,1,6,0,0,2,15,2
65,2016.09,73075.8709314224,0,1,6,0,1,2,35,2
37,2020.03,73075.8709314224,0,1,6,0,0,2,23,2
35,2017.09,73075.8709314224,0,1,6,0,0,2,4,2
54,2019.09,73075.8709314224,0,1,6,0,1,2,16,1
34,2020.09,73075.8709314224,0,1,6,0,0,2,4,1
66,2020.12,73075.8709314224,0,1,6,0,1,2,7,1
52,2014.09,73075.8709314224,0,1,6,0,1,2,29,1
6,2013.03,73075.8709314224,0,1,6,0,0,2,10,1
52,2019.09,73075.8709314224,0,1,6,0,1,2,29,1
60,2017.03,73075.8709314224,0,1,6,0,1,2,20,1
15,2015.03,73075.8709314224,0,1,6,0,0,2,0,2
62,2015.09,73075.8709314224,0,1,6,0,1,2,18,1
33,2013.12,73075.8709314224,0,1,6,0,0,2,14,2
56,2018.12,73075.8709314224,0,1,6,0,1,2,34,1
53,2011.09,73075.8709314224,0,1,6,0,1,2,29,2
16,2016.12,73075.8709314224,0,1,6,0,0,2,32,1
39,2013.03,73075.8709314224,0,1,6,0,0,2,31,2
32,2016.03,73075.8709314224,0,1,6,0,0,2,14,1
48,2018.03,73075.8709314224,0,1,6,0,1,2,12,1
14,2015.06,73075.8709314224,0,1,6,0,0,2,0,1
70,2012.06,73075.8709314224,0,1,6,0,1,2,28,1
4,2019.09,73075.8709314224,0,1,6,0,0,2,17,1
46,2014.06,73075.8709314224,0,1,6,0,1,2,6,1
25,2011.06,73075.8709314224,0,1,6,0,0,2,24,2
